Class,TotalBrokenRules,Minor,Major,Critical,Info
jhotdraw-gui:src/main/java/org/jhotdraw/color/HSLHarmonicColorWheelImageProducer.java,2,2.0,0.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/HSLPhysiologicColorSpace.java,4,0.0,3.0,1.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/HSVColorSpace.java,2,0.0,2.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/HSVHarmonicColorWheelImageProducer.java,6,3.0,3.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/HarmonicColorModel.java,2,1.0,1.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/JColorWheel.java,11,3.0,2.0,6.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/JHarmonicColorWheel.java,24,4.0,10.0,10.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/PolarColorWheelImageProducer.java,1,1.0,0.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/QuantizingColorWheelImageProducer.java,1,1.0,0.0,0.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/color/SimpleHarmonicRule.java,1,0.0,0.0,1.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/draw/gui/JAttributeSlider.java,3,0.0,1.0,2.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/draw/gui/JAttributeSliderBeanInfo.java,5,0.0,0.0,5.0,0.0
jhotdraw-gui:src/main/java/org/jhotdraw/draw/gui/JAttributeTextArea.java,3,0.0,1.0,2.0,0.0
